"Time (UTCG)","Power (W)","Solar Intensity"
11 Aug 2019 03:42:00.000,0.000,0.000000
24 Jun 2020 06:00:00.000,4.998,1.000000
24 Jun 2020 06:01:00.000,5.015,1.000000
24 Jun 2020 06:02:00.000,5.025,1.000000
24 Jun 2020 06:03:00.000,5.056,1.000000
24 Jun 2020 06:04:00.000,5.014,1.000000
24 Jun 2020 06:05:00.000,5.027,1.000000
24 Jun 2020 06:06:00.000,5.018,1.000000
24 Jun 2020 06:07:00.000,4.994,1.000000
24 Jun 2020 06:08:00.000,4.983,1.000000
24 Jun 2020 06:09:00.000,4.958,1.000000
24 Jun 2020 06:10:00.000,4.936,1.000000
24 Jun 2020 06:11:00.000,4.906,1.000000
24 Jun 2020 06:12:00.000,4.864,1.000000
24 Jun 2020 06:13:00.000,4.821,1.000000
24 Jun 2020 06:14:00.000,4.780,1.000000
24 Jun 2020 06:15:00.000,4.680,1.000000
24 Jun 2020 06:16:00.000,4.522,1.000000
24 Jun 2020 06:17:00.000,4.333,1.000000
24 Jun 2020 06:18:00.000,4.102,1.000000
24 Jun 2020 06:19:00.000,3.864,1.000000
24 Jun 2020 06:20:00.000,3.605,1.000000
24 Jun 2020 06:21:00.000,3.418,1.000000
24 Jun 2020 06:22:00.000,3.255,1.000000
24 Jun 2020 06:23:00.000,3.121,1.000000
24 Jun 2020 06:24:00.000,3.095,1.000000
24 Jun 2020 06:25:00.000,3.076,1.000000
24 Jun 2020 06:26:00.000,3.070,1.000000
24 Jun 2020 06:27:00.000,3.059,1.000000
24 Jun 2020 06:28:00.000,3.074,1.000000
24 Jun 2020 06:29:00.000,3.100,1.000000
24 Jun 2020 06:30:00.000,3.139,1.000000
24 Jun 2020 06:31:00.000,3.191,1.000000
24 Jun 2020 06:32:00.000,3.244,1.000000
24 Jun 2020 06:33:00.000,3.331,1.000000
24 Jun 2020 06:34:00.000,3.428,1.000000
24 Jun 2020 06:35:00.000,3.551,1.000000
24 Jun 2020 06:36:00.000,3.694,1.000000
24 Jun 2020 06:37:00.000,3.878,1.000000
24 Jun 2020 06:38:00.000,4.098,1.000000
24 Jun 2020 06:39:00.000,4.350,1.000000
24 Jun 2020 06:40:00.000,4.583,1.000000
24 Jun 2020 06:41:00.000,4.772,1.000000
24 Jun 2020 06:42:00.000,4.891,1.000000
24 Jun 2020 06:43:00.000,5.013,1.000000
24 Jun 2020 06:44:00.000,5.059,1.000000
24 Jun 2020 06:45:00.000,5.042,1.000000
24 Jun 2020 06:46:00.000,5.028,1.000000
24 Jun 2020 06:47:00.000,5.024,1.000000
24 Jun 2020 06:48:00.000,5.019,1.000000
24 Jun 2020 06:49:00.000,5.002,1.000000
24 Jun 2020 06:50:00.000,4.979,1.000000
24 Jun 2020 06:51:00.000,4.960,1.000000
24 Jun 2020 06:52:00.000,4.927,1.000000
24 Jun 2020 06:53:00.000,4.904,1.000000
24 Jun 2020 06:54:00.000,4.865,1.000000
24 Jun 2020 06:55:00.000,4.832,1.000000
24 Jun 2020 06:56:00.000,4.789,1.000000
24 Jun 2020 06:57:00.000,4.738,1.000000
24 Jun 2020 06:58:00.000,4.691,1.000000
24 Jun 2020 06:59:00.000,4.642,1.000000
24 Jun 2020 07:00:00.000,4.536,1.000000
24 Jun 2020 07:01:00.000,4.381,1.000000
24 Jun 2020 07:02:00.000,4.043,1.000000
24 Jun 2020 07:03:00.000,3.748,1.000000
24 Jun 2020 07:04:00.000,3.468,1.000000
24 Jun 2020 07:05:00.000,3.179,1.000000
24 Jun 2020 07:06:00.000,2.949,1.000000
24 Jun 2020 07:07:00.000,2.784,1.000000
24 Jun 2020 07:08:00.000,2.608,1.000000
24 Jun 2020 07:09:00.000,2.441,1.000000
24 Jun 2020 07:10:00.000,2.376,1.000000
24 Jun 2020 07:11:00.000,2.344,1.000000
24 Jun 2020 07:12:00.000,2.328,1.000000
24 Jun 2020 07:13:00.000,2.328,1.000000
24 Jun 2020 07:14:00.000,2.335,1.000000
24 Jun 2020 07:15:00.000,2.348,1.000000
24 Jun 2020 07:16:00.000,2.383,1.000000
24 Jun 2020 07:17:00.000,2.422,1.000000
24 Jun 2020 07:18:00.000,2.485,1.000000
24 Jun 2020 07:19:00.000,2.553,1.000000
24 Jun 2020 07:20:00.000,2.641,1.000000
24 Jun 2020 07:21:00.000,2.744,1.000000
24 Jun 2020 07:22:00.000,2.889,1.000000
24 Jun 2020 07:23:00.000,3.057,1.000000
24 Jun 2020 07:24:00.000,3.237,1.000000
24 Jun 2020 07:25:00.000,3.481,1.000000
24 Jun 2020 07:26:00.000,3.761,1.000000
24 Jun 2020 07:27:00.000,4.048,1.000000
24 Jun 2020 07:28:00.000,4.357,1.000000
24 Jun 2020 07:29:00.000,4.660,1.000000
24 Jun 2020 07:30:00.000,4.894,1.000000
24 Jun 2020 07:31:00.000,4.974,1.000000
24 Jun 2020 07:32:00.000,4.978,1.000000
24 Jun 2020 07:33:00.000,4.996,1.000000
24 Jun 2020 07:34:00.000,5.011,1.000000
24 Jun 2020 07:35:00.000,5.001,1.000000
24 Jun 2020 07:36:00.000,5.045,1.000000
24 Jun 2020 07:37:00.000,5.017,1.000000
24 Jun 2020 07:38:00.000,5.020,1.000000
24 Jun 2020 07:39:00.000,5.011,1.000000
24 Jun 2020 07:40:00.000,4.992,1.000000
24 Jun 2020 07:41:00.000,4.978,1.000000
24 Jun 2020 07:42:00.000,4.950,1.000000
24 Jun 2020 07:43:00.000,4.922,1.000000
24 Jun 2020 07:44:00.000,4.891,1.000000
24 Jun 2020 07:45:00.000,4.845,1.000000
24 Jun 2020 07:46:00.000,4.812,1.000000
24 Jun 2020 07:47:00.000,4.791,1.000000
24 Jun 2020 07:48:00.000,4.621,1.000000
24 Jun 2020 07:49:00.000,4.441,1.000000
24 Jun 2020 07:50:00.000,4.239,1.000000
24 Jun 2020 07:51:00.000,4.020,1.000000
24 Jun 2020 07:52:00.000,3.760,1.000000
24 Jun 2020 07:53:00.000,3.516,1.000000
24 Jun 2020 07:54:00.000,3.353,1.000000
24 Jun 2020 07:55:00.000,3.206,1.000000
24 Jun 2020 07:56:00.000,3.084,1.000000
24 Jun 2020 07:57:00.000,3.060,1.000000
24 Jun 2020 07:58:00.000,3.047,1.000000
24 Jun 2020 07:59:00.000,3.049,1.000000
24 Jun 2020 08:00:00.000,3.053,1.000000
24 Jun 2020 08:01:00.000,3.076,1.000000
24 Jun 2020 08:02:00.000,3.101,1.000000
24 Jun 2020 08:03:00.000,3.147,1.000000
24 Jun 2020 08:04:00.000,3.202,1.000000
24 Jun 2020 08:05:00.000,3.264,1.000000
24 Jun 2020 08:06:00.000,3.365,1.000000
24 Jun 2020 08:07:00.000,3.476,1.000000
24 Jun 2020 08:08:00.000,3.605,1.000000
24 Jun 2020 08:09:00.000,3.767,1.000000
24 Jun 2020 08:10:00.000,3.968,1.000000
24 Jun 2020 08:11:00.000,4.212,1.000000
24 Jun 2020 08:12:00.000,4.445,1.000000
24 Jun 2020 08:13:00.000,4.657,1.000000
24 Jun 2020 08:14:00.000,4.826,1.000000
24 Jun 2020 08:15:00.000,4.944,1.000000
24 Jun 2020 08:16:00.000,5.045,1.000000
24 Jun 2020 08:17:00.000,5.051,1.000000
24 Jun 2020 08:18:00.000,5.038,1.000000
24 Jun 2020 08:19:00.000,5.029,1.000000
24 Jun 2020 08:20:00.000,5.019,1.000000
24 Jun 2020 08:21:00.000,5.010,1.000000
24 Jun 2020 08:22:00.000,5.001,1.000000
24 Jun 2020 08:23:00.000,4.975,1.000000
24 Jun 2020 08:24:00.000,4.952,1.000000
24 Jun 2020 08:25:00.000,4.927,1.000000
24 Jun 2020 08:26:00.000,4.896,1.000000
24 Jun 2020 08:27:00.000,4.864,1.000000
24 Jun 2020 08:28:00.000,4.808,1.000000
24 Jun 2020 08:29:00.000,4.780,1.000000
24 Jun 2020 08:30:00.000,4.727,1.000000
24 Jun 2020 08:31:00.000,4.680,1.000000
24 Jun 2020 08:32:00.000,4.623,1.000000
24 Jun 2020 08:33:00.000,4.491,1.000000
24 Jun 2020 08:34:00.000,4.238,1.000000
24 Jun 2020 08:35:00.000,3.917,1.000000
24 Jun 2020 08:36:00.000,3.635,1.000000
24 Jun 2020 08:37:00.000,3.352,1.000000
24 Jun 2020 08:38:00.000,3.076,1.000000
24 Jun 2020 08:39:00.000,2.886,1.000000
24 Jun 2020 08:40:00.000,2.712,1.000000
24 Jun 2020 08:41:00.000,2.551,1.000000
24 Jun 2020 08:42:00.000,2.378,1.000000
24 Jun 2020 08:43:00.000,2.350,1.000000
24 Jun 2020 08:44:00.000,2.326,1.000000
24 Jun 2020 08:45:00.000,2.331,1.000000
24 Jun 2020 08:46:00.000,2.318,1.000000
24 Jun 2020 08:47:00.000,2.323,1.000000
24 Jun 2020 08:48:00.000,2.349,1.000000
24 Jun 2020 08:49:00.000,2.384,1.000000
24 Jun 2020 08:50:00.000,2.437,1.000000
24 Jun 2020 08:51:00.000,2.494,1.000000
24 Jun 2020 08:52:00.000,2.591,1.000000
24 Jun 2020 08:53:00.000,2.680,1.000000
24 Jun 2020 08:54:00.000,2.799,1.000000
24 Jun 2020 08:55:00.000,2.950,1.000000
24 Jun 2020 08:56:00.000,3.130,1.000000
24 Jun 2020 08:57:00.000,3.339,1.000000
24 Jun 2020 08:58:00.000,3.597,1.000000
24 Jun 2020 08:59:00.000,3.883,1.000000
24 Jun 2020 09:00:00.000,4.177,1.000000
24 Jun 2020 09:01:00.000,4.518,1.000000
24 Jun 2020 09:02:00.000,4.765,1.000000
24 Jun 2020 09:03:00.000,4.927,1.000000
24 Jun 2020 09:04:00.000,4.975,1.000000
24 Jun 2020 09:05:00.000,4.988,1.000000
24 Jun 2020 09:06:00.000,5.004,1.000000
24 Jun 2020 09:07:00.000,5.024,1.000000
24 Jun 2020 09:08:00.000,5.005,1.000000
24 Jun 2020 09:09:00.000,5.025,1.000000
24 Jun 2020 09:10:00.000,5.015,1.000000
24 Jun 2020 09:11:00.000,5.017,1.000000
24 Jun 2020 09:12:00.000,5.005,1.000000
24 Jun 2020 09:13:00.000,4.988,1.000000
24 Jun 2020 09:14:00.000,4.972,1.000000
24 Jun 2020 09:15:00.000,4.941,1.000000
24 Jun 2020 09:16:00.000,4.919,1.000000
24 Jun 2020 09:17:00.000,4.883,1.000000
24 Jun 2020 09:18:00.000,4.842,1.000000
24 Jun 2020 09:19:00.000,4.802,1.000000
24 Jun 2020 09:20:00.000,4.726,1.000000
24 Jun 2020 09:21:00.000,4.552,1.000000
24 Jun 2020 09:22:00.000,4.371,1.000000
24 Jun 2020 09:23:00.000,4.151,1.000000
24 Jun 2020 09:24:00.000,3.904,1.000000
24 Jun 2020 09:25:00.000,3.655,1.000000
24 Jun 2020 09:26:00.000,3.459,1.000000
24 Jun 2020 09:27:00.000,3.299,1.000000
24 Jun 2020 09:28:00.000,3.146,1.000000
24 Jun 2020 09:29:00.000,3.054,1.000000
24 Jun 2020 09:30:00.000,3.040,1.000000
24 Jun 2020 09:31:00.000,3.027,1.000000
24 Jun 2020 09:32:00.000,3.040,1.000000
24 Jun 2020 09:33:00.000,3.048,1.000000
24 Jun 2020 09:34:00.000,3.067,1.000000
24 Jun 2020 09:35:00.000,3.108,1.000000
24 Jun 2020 09:36:00.000,3.155,1.000000
24 Jun 2020 09:37:00.000,3.220,1.000000
24 Jun 2020 09:38:00.000,3.318,1.000000
24 Jun 2020 09:39:00.000,3.398,1.000000
24 Jun 2020 09:40:00.000,3.523,1.000000
24 Jun 2020 09:41:00.000,3.671,1.000000
24 Jun 2020 09:42:00.000,3.857,1.000000
24 Jun 2020 09:43:00.000,4.068,1.000000
24 Jun 2020 09:44:00.000,4.314,1.000000
24 Jun 2020 09:45:00.000,4.556,1.000000
24 Jun 2020 09:46:00.000,4.752,1.000000
24 Jun 2020 09:47:00.000,4.880,1.000000
24 Jun 2020 09:48:00.000,4.986,1.000000
24 Jun 2020 09:49:00.000,5.052,1.000000
24 Jun 2020 09:50:00.000,5.043,1.000000
24 Jun 2020 09:51:00.000,5.035,1.000000
24 Jun 2020 09:52:00.000,5.020,1.000000
24 Jun 2020 09:53:00.000,5.014,1.000000
24 Jun 2020 09:54:00.000,5.008,1.000000
24 Jun 2020 09:55:00.000,4.971,1.000000
24 Jun 2020 09:56:00.000,4.968,1.000000
24 Jun 2020 09:57:00.000,4.948,1.000000
24 Jun 2020 09:58:00.000,4.919,1.000000
24 Jun 2020 09:59:00.000,4.896,1.000000
24 Jun 2020 10:00:00.000,4.844,1.000000
24 Jun 2020 10:01:00.000,4.810,1.000000
24 Jun 2020 10:02:00.000,4.765,1.000000
24 Jun 2020 10:03:00.000,4.723,1.000000
24 Jun 2020 10:04:00.000,4.664,1.000000
24 Jun 2020 10:05:00.000,4.585,1.000000
24 Jun 2020 10:06:00.000,4.399,1.000000
24 Jun 2020 10:07:00.000,4.102,1.000000
24 Jun 2020 10:08:00.000,3.802,1.000000
24 Jun 2020 10:09:00.000,3.524,1.000000
24 Jun 2020 10:10:00.000,3.239,1.000000
24 Jun 2020 10:11:00.000,2.998,1.000000
24 Jun 2020 10:12:00.000,2.817,1.000000
24 Jun 2020 10:13:00.000,2.662,1.000000
24 Jun 2020 10:14:00.000,2.486,1.000000
24 Jun 2020 10:15:00.000,2.332,1.000000
24 Jun 2020 10:16:00.000,2.312,1.000000
24 Jun 2020 10:17:00.000,2.304,1.000000
24 Jun 2020 10:18:00.000,2.301,1.000000
24 Jun 2020 10:19:00.000,2.305,1.000000
24 Jun 2020 10:20:00.000,2.319,1.000000
24 Jun 2020 10:21:00.000,2.354,1.000000
24 Jun 2020 10:22:00.000,2.397,1.000000
24 Jun 2020 10:23:00.000,2.459,1.000000
24 Jun 2020 10:24:00.000,2.526,1.000000
24 Jun 2020 10:25:00.000,2.607,1.000000
24 Jun 2020 10:26:00.000,2.726,1.000000
24 Jun 2020 10:27:00.000,2.853,1.000000
24 Jun 2020 10:28:00.000,3.019,1.000000
24 Jun 2020 10:29:00.000,3.196,1.000000
24 Jun 2020 10:30:00.000,3.438,1.000000
24 Jun 2020 10:31:00.000,3.733,1.000000
24 Jun 2020 10:32:00.000,4.001,1.000000
24 Jun 2020 10:33:00.000,4.326,1.000000
24 Jun 2020 10:34:00.000,4.629,1.000000
24 Jun 2020 10:35:00.000,4.892,1.000000
24 Jun 2020 10:36:00.000,4.971,1.000000
24 Jun 2020 10:37:00.000,4.967,1.000000
24 Jun 2020 10:38:00.000,4.972,1.000000
24 Jun 2020 10:39:00.000,4.998,1.000000
24 Jun 2020 10:40:00.000,4.988,1.000000
24 Jun 2020 10:41:00.000,5.024,1.000000
24 Jun 2020 10:42:00.000,5.022,1.000000
24 Jun 2020 10:43:00.000,5.011,1.000000
24 Jun 2020 10:44:00.000,5.007,1.000000
24 Jun 2020 10:45:00.000,4.995,1.000000
24 Jun 2020 10:46:00.000,4.987,1.000000
24 Jun 2020 10:47:00.000,4.965,1.000000
24 Jun 2020 10:48:00.000,4.936,1.000000
24 Jun 2020 10:49:00.000,4.904,1.000000
24 Jun 2020 10:50:00.000,4.876,1.000000
24 Jun 2020 10:51:00.000,4.824,1.000000
24 Jun 2020 10:52:00.000,4.776,1.000000
24 Jun 2020 10:53:00.000,4.662,1.000000
24 Jun 2020 10:54:00.000,4.490,1.000000
24 Jun 2020 10:55:00.000,4.287,1.000000
24 Jun 2020 10:56:00.000,4.070,1.000000
24 Jun 2020 10:57:00.000,3.794,1.000000
24 Jun 2020 10:58:00.000,3.563,1.000000
24 Jun 2020 10:59:00.000,3.401,1.000000
24 Jun 2020 11:00:00.000,3.254,1.000000
24 Jun 2020 11:01:00.000,3.089,1.000000
24 Jun 2020 11:02:00.000,3.026,1.000000
24 Jun 2020 11:03:00.000,3.018,1.000000
24 Jun 2020 11:04:00.000,3.021,1.000000
24 Jun 2020 11:05:00.000,3.016,1.000000
24 Jun 2020 11:06:00.000,3.044,1.000000
24 Jun 2020 11:07:00.000,3.071,1.000000
24 Jun 2020 11:08:00.000,3.114,1.000000
24 Jun 2020 11:09:00.000,3.163,1.000000
24 Jun 2020 11:10:00.000,3.248,1.000000
24 Jun 2020 11:11:00.000,3.333,1.000000
24 Jun 2020 11:12:00.000,3.441,1.000000
24 Jun 2020 11:13:00.000,3.569,1.000000
24 Jun 2020 11:14:00.000,3.738,1.000000
24 Jun 2020 11:15:00.000,3.981,1.000000
24 Jun 2020 11:16:00.000,4.182,1.000000
24 Jun 2020 11:17:00.000,4.406,1.000000
24 Jun 2020 11:18:00.000,4.644,1.000000
24 Jun 2020 11:19:00.000,4.805,1.000000
24 Jun 2020 11:20:00.000,4.928,1.000000
24 Jun 2020 11:21:00.000,5.028,1.000000
24 Jun 2020 11:22:00.000,5.047,1.000000
24 Jun 2020 11:23:00.000,5.052,1.000000
24 Jun 2020 11:24:00.000,5.024,1.000000
24 Jun 2020 11:25:00.000,5.018,1.000000
24 Jun 2020 11:26:00.000,5.000,1.000000
24 Jun 2020 11:27:00.000,4.989,1.000000
24 Jun 2020 11:28:00.000,4.982,1.000000
24 Jun 2020 11:29:00.000,4.958,1.000000
24 Jun 2020 11:30:00.000,4.934,1.000000
24 Jun 2020 11:31:00.000,4.909,1.000000
24 Jun 2020 11:32:00.000,4.873,1.000000
24 Jun 2020 11:33:00.000,4.838,1.000000
24 Jun 2020 11:34:00.000,4.801,1.000000
24 Jun 2020 11:35:00.000,4.761,1.000000
24 Jun 2020 11:36:00.000,4.702,1.000000
24 Jun 2020 11:37:00.000,4.666,1.000000
24 Jun 2020 11:38:00.000,4.531,1.000000
24 Jun 2020 11:39:00.000,4.283,1.000000
24 Jun 2020 11:40:00.000,3.968,1.000000
24 Jun 2020 11:41:00.000,3.683,1.000000
24 Jun 2020 11:42:00.000,3.400,1.000000
24 Jun 2020 11:43:00.000,3.127,1.000000
24 Jun 2020 11:44:00.000,2.928,1.000000
24 Jun 2020 11:45:00.000,2.756,1.000000
24 Jun 2020 11:46:00.000,2.607,1.000000
24 Jun 2020 11:47:00.000,2.430,1.000000
24 Jun 2020 11:48:00.000,2.324,1.000000
24 Jun 2020 11:49:00.000,2.307,1.000000
24 Jun 2020 11:50:00.000,2.291,1.000000
24 Jun 2020 11:51:00.000,2.294,1.000000
24 Jun 2020 11:52:00.000,2.302,1.000000
24 Jun 2020 11:53:00.000,2.326,1.000000
24 Jun 2020 11:54:00.000,2.361,1.000000
24 Jun 2020 11:55:00.000,2.402,1.000000
24 Jun 2020 11:56:00.000,2.475,1.000000
24 Jun 2020 11:57:00.000,2.555,1.000000
24 Jun 2020 11:58:00.000,2.655,1.000000
24 Jun 2020 11:59:00.000,2.770,1.000000
24 Jun 2020 12:00:00.000,2.909,1.000000
24 Jun 2020 12:01:00.000,3.083,1.000000
24 Jun 2020 12:02:00.000,3.298,1.000000
24 Jun 2020 12:03:00.000,3.559,1.000000
24 Jun 2020 12:04:00.000,3.845,1.000000
24 Jun 2020 12:05:00.000,4.136,1.000000
24 Jun 2020 12:06:00.000,4.476,1.000000
24 Jun 2020 12:07:00.000,4.748,1.000000
24 Jun 2020 12:08:00.000,4.912,1.000000
24 Jun 2020 12:09:00.000,4.958,1.000000
24 Jun 2020 12:10:00.000,4.963,1.000000
24 Jun 2020 12:11:00.000,4.978,1.000000
24 Jun 2020 12:12:00.000,4.999,1.000000
24 Jun 2020 12:13:00.000,5.016,1.000000
24 Jun 2020 12:14:00.000,5.014,1.000000
24 Jun 2020 12:15:00.000,5.005,1.000000
24 Jun 2020 12:16:00.000,5.013,1.000000
24 Jun 2020 12:17:00.000,5.007,1.000000
24 Jun 2020 12:18:00.000,4.986,1.000000
24 Jun 2020 12:19:00.000,4.970,1.000000
24 Jun 2020 12:20:00.000,4.963,1.000000
24 Jun 2020 12:21:00.000,4.932,1.000000
24 Jun 2020 12:22:00.000,4.897,1.000000
24 Jun 2020 12:23:00.000,4.859,1.000000
24 Jun 2020 12:24:00.000,4.817,1.000000
24 Jun 2020 12:25:00.000,4.741,1.000000
24 Jun 2020 12:26:00.000,4.598,1.000000
24 Jun 2020 12:27:00.000,4.411,1.000000
24 Jun 2020 12:28:00.000,4.189,1.000000
24 Jun 2020 12:29:00.000,3.959,1.000000
24 Jun 2020 12:30:00.000,3.695,1.000000
24 Jun 2020 12:31:00.000,3.497,1.000000
24 Jun 2020 12:32:00.000,3.342,1.000000
24 Jun 2020 12:33:00.000,3.199,1.000000
24 Jun 2020 12:34:00.000,3.035,1.000000
24 Jun 2020 12:35:00.000,3.000,1.000000
24 Jun 2020 12:36:00.000,3.005,1.000000
24 Jun 2020 12:37:00.000,3.002,1.000000
24 Jun 2020 12:38:00.000,3.018,1.000000
24 Jun 2020 12:39:00.000,3.042,1.000000
24 Jun 2020 12:40:00.000,3.074,1.000000
24 Jun 2020 12:41:00.000,3.115,1.000000
24 Jun 2020 12:42:00.000,3.186,1.000000
24 Jun 2020 12:43:00.000,3.260,1.000000
24 Jun 2020 12:44:00.000,3.366,1.000000
24 Jun 2020 12:45:00.000,3.505,1.000000
24 Jun 2020 12:46:00.000,3.632,1.000000
24 Jun 2020 12:47:00.000,3.811,1.000000
24 Jun 2020 12:48:00.000,4.024,1.000000
24 Jun 2020 12:49:00.000,4.266,1.000000
24 Jun 2020 12:50:00.000,4.526,1.000000
24 Jun 2020 12:51:00.000,4.736,1.000000
24 Jun 2020 12:52:00.000,4.863,1.000000
24 Jun 2020 12:53:00.000,4.980,1.000000
24 Jun 2020 12:54:00.000,5.044,1.000000
24 Jun 2020 12:55:00.000,5.048,1.000000
24 Jun 2020 12:56:00.000,5.020,1.000000
24 Jun 2020 12:57:00.000,5.025,1.000000
24 Jun 2020 12:58:00.000,5.010,1.000000
24 Jun 2020 12:59:00.000,4.987,1.000000
24 Jun 2020 13:00:00.000,4.991,1.000000
24 Jun 2020 13:01:00.000,4.978,1.000000
24 Jun 2020 13:02:00.000,4.951,1.000000
24 Jun 2020 13:03:00.000,4.931,1.000000
24 Jun 2020 13:04:00.000,4.905,1.000000
24 Jun 2020 13:05:00.000,4.873,1.000000
24 Jun 2020 13:06:00.000,4.828,1.000000
24 Jun 2020 13:07:00.000,4.795,1.000000
24 Jun 2020 13:08:00.000,4.752,1.000000
24 Jun 2020 13:09:00.000,4.695,1.000000
24 Jun 2020 13:10:00.000,4.630,1.000000
24 Jun 2020 13:11:00.000,4.448,1.000000
24 Jun 2020 13:12:00.000,4.147,1.000000
24 Jun 2020 13:13:00.000,3.848,1.000000
24 Jun 2020 13:14:00.000,3.564,1.000000
24 Jun 2020 13:15:00.000,3.289,1.000000
24 Jun 2020 13:16:00.000,3.050,1.000000
24 Jun 2020 13:17:00.000,2.866,1.000000
24 Jun 2020 13:18:00.000,2.703,1.000000
24 Jun 2020 13:19:00.000,2.541,1.000000
24 Jun 2020 13:20:00.000,2.380,1.000000
24 Jun 2020 13:21:00.000,2.297,1.000000
24 Jun 2020 13:22:00.000,2.280,1.000000
24 Jun 2020 13:23:00.000,2.272,1.000000
24 Jun 2020 13:24:00.000,2.275,1.000000
24 Jun 2020 13:25:00.000,2.297,1.000000
24 Jun 2020 13:26:00.000,2.324,1.000000
24 Jun 2020 13:27:00.000,2.368,1.000000
24 Jun 2020 13:28:00.000,2.423,1.000000
24 Jun 2020 13:29:00.000,2.499,1.000000
24 Jun 2020 13:30:00.000,2.577,1.000000
24 Jun 2020 13:31:00.000,2.673,1.000000
24 Jun 2020 13:32:00.000,2.823,1.000000
24 Jun 2020 13:33:00.000,2.981,1.000000
24 Jun 2020 13:34:00.000,3.292,1.000000
24 Jun 2020 13:35:00.000,3.393,1.000000
24 Jun 2020 13:36:00.000,3.677,1.000000
24 Jun 2020 13:37:00.000,3.969,1.000000
24 Jun 2020 13:38:00.000,4.280,1.000000
24 Jun 2020 13:39:00.000,4.587,1.000000
24 Jun 2020 13:40:00.000,4.849,1.000000
24 Jun 2020 13:41:00.000,4.962,1.000000
24 Jun 2020 13:42:00.000,4.960,1.000000
24 Jun 2020 13:43:00.000,4.976,1.000000
24 Jun 2020 13:44:00.000,4.968,1.000000
24 Jun 2020 13:45:00.000,4.994,1.000000
24 Jun 2020 13:46:00.000,5.009,1.000000
24 Jun 2020 13:47:00.000,5.007,1.000000
24 Jun 2020 13:48:00.000,5.007,1.000000
24 Jun 2020 13:49:00.000,5.009,1.000000
24 Jun 2020 13:50:00.000,5.004,1.000000
24 Jun 2020 13:51:00.000,4.982,1.000000
24 Jun 2020 13:52:00.000,4.967,1.000000
24 Jun 2020 13:53:00.000,4.949,1.000000
24 Jun 2020 13:54:00.000,4.924,1.000000
24 Jun 2020 13:55:00.000,4.896,1.000000
24 Jun 2020 13:56:00.000,4.848,1.000000
24 Jun 2020 13:57:00.000,4.813,1.000000
24 Jun 2020 13:58:00.000,4.693,1.000000
24 Jun 2020 13:59:00.000,4.528,1.000000
24 Jun 2020 14:00:00.000,4.330,1.000000
24 Jun 2020 14:01:00.000,4.109,1.000000
24 Jun 2020 14:02:00.000,3.838,1.000000
24 Jun 2020 14:03:00.000,3.600,1.000000
24 Jun 2020 14:04:00.000,3.440,1.000000
24 Jun 2020 14:05:00.000,3.298,1.000000
24 Jun 2020 14:06:00.000,3.135,1.000000
24 Jun 2020 14:07:00.000,2.973,1.000000
24 Jun 2020 14:08:00.000,2.984,1.000000
24 Jun 2020 14:09:00.000,2.986,1.000000
24 Jun 2020 14:10:00.000,2.993,1.000000
24 Jun 2020 14:11:00.000,3.010,1.000000
24 Jun 2020 14:12:00.000,3.040,1.000000
24 Jun 2020 14:13:00.000,3.091,1.000000
24 Jun 2020 14:14:00.000,3.147,1.000000
24 Jun 2020 14:15:00.000,3.216,1.000000
24 Jun 2020 14:16:00.000,3.305,1.000000
24 Jun 2020 14:17:00.000,3.407,1.000000
24 Jun 2020 14:18:00.000,3.549,1.000000
24 Jun 2020 14:19:00.000,3.702,1.000000
24 Jun 2020 14:20:00.000,3.914,1.000000
24 Jun 2020 14:21:00.000,4.156,1.000000
24 Jun 2020 14:22:00.000,4.380,1.000000
24 Jun 2020 14:23:00.000,4.622,1.000000
24 Jun 2020 14:24:00.000,4.786,1.000000
24 Jun 2020 14:25:00.000,4.914,1.000000
24 Jun 2020 14:26:00.000,5.010,1.000000
24 Jun 2020 14:27:00.000,5.040,1.000000
24 Jun 2020 14:28:00.000,5.038,1.000000
24 Jun 2020 14:29:00.000,5.035,1.000000
24 Jun 2020 14:30:00.000,5.018,1.000000
24 Jun 2020 14:31:00.000,5.011,1.000000
24 Jun 2020 14:32:00.000,5.076,1.000000
24 Jun 2020 14:33:00.000,4.998,1.000000
24 Jun 2020 14:34:00.000,4.971,1.000000
24 Jun 2020 14:35:00.000,4.949,1.000000
24 Jun 2020 14:36:00.000,4.924,1.000000
24 Jun 2020 14:37:00.000,4.902,1.000000
24 Jun 2020 14:38:00.000,4.861,1.000000
24 Jun 2020 14:39:00.000,4.823,1.000000
24 Jun 2020 14:40:00.000,4.791,1.000000
24 Jun 2020 14:41:00.000,4.736,1.000000
24 Jun 2020 14:42:00.000,4.691,1.000000
24 Jun 2020 14:43:00.000,4.569,1.000000
24 Jun 2020 14:44:00.000,4.346,1.000000
24 Jun 2020 14:45:00.000,4.018,1.000000
24 Jun 2020 14:46:00.000,3.731,1.000000
24 Jun 2020 14:47:00.000,3.461,1.000000
24 Jun 2020 14:48:00.000,3.170,1.000000
24 Jun 2020 14:49:00.000,2.977,1.000000
24 Jun 2020 14:50:00.000,2.801,1.000000
24 Jun 2020 14:51:00.000,2.651,1.000000
24 Jun 2020 14:52:00.000,2.483,1.000000
24 Jun 2020 14:53:00.000,2.335,1.000000
24 Jun 2020 14:54:00.000,2.272,1.000000
24 Jun 2020 14:55:00.000,2.264,1.000000
